CollectionID,Background,Body,Eyes,Mouth,Accessory,InscriptionID
6958,red.png,red.png,yellow green blue.png,red.png,black right.png,84601
6959,red.png,red.png,down black up red.png,green.png,yellow left.png,84602
6960,black.png,yellow.png,yellow red.png,orange.png,red left.png,84603
6961,green.png,green.png,green blue.png,orange.png,blue right.png,84604
6962,green.png,black.png,yellow red.png,yellow.png,green left.png,84605
6963,blue.png,green.png,green blue.png,green.png,black right.png,84606
6964,green.png,green.png,multicolor.png,black.png,green left.png,84607
6965,red.png,orange.png,orange blue.png,black.png,orange left.png,84608
6966,green.png,orange.png,orange blue.png,yellow.png,green right.png,84609
6967,orange.png,green.png,black red.png,yellow.png,none.png,84610
6968,orange.png,green.png,yellow blue.png,orange.png,black right.png,84611
6969,black.png,orange.png,yellow blue.png,black.png,blue left.png,84612
6970,yellow.png,red.png,yellow blue.png,blue.png,none.png,84613
6971,blue.png,black.png,green red.png,green.png,green left.png,84614
6972,black.png,black.png,red blue.png,yellow.png,orange left.png,84615
6973,yellow.png,green.png,left black yellow.png,green.png,yellow right.png,84616
6974,yellow.png,yellow.png,black red.png,orange.png,green right.png,84617
6975,yellow.png,green.png,green red.png,yellow.png,yellow right.png,84618
6976,orange.png,red.png,yellow black black yellow.png,black.png,orange right.png,84619
6977,orange.png,black.png,blue red.png,blue.png,green right.png,84620
6978,red.png,black.png,orange blue.png,red.png,blue right.png,84621
6979,red.png,black.png,black yellow yellow black.png,blue.png,green left.png,84622
6980,black.png,orange.png,red blue.png,red.png,blue right.png,84623
6981,red.png,black.png,yellow blue.png,yellow.png,blue left.png,84624
6982,orange.png,orange.png,green yellow.png,yellow.png,orange right.png,84625
6983,blue.png,blue.png,green red.png,red.png,orange right.png,84626
6984,orange.png,red.png,orange blue.png,black.png,yellow right.png,84627
6985,green.png,yellow.png,down black up red.png,black.png,black left.png,84628
6986,orange.png,orange.png,orange yellow.png,red.png,black right.png,84629
6987,blue.png,black.png,yellow green blue.png,black.png,black left.png,84630
6988,orange.png,orange.png,yellow red.png,orange.png,green left.png,84631
6989,green.png,green.png,orange yellow.png,red.png,green right.png,84632
6990,orange.png,red.png,multicolor.png,orange.png,none.png,84633
6991,yellow.png,red.png,orange yellow.png,green.png,black left.png,84634
6992,blue.png,orange.png,yellow green blue.png,yellow.png,green right.png,84635
6993,green.png,orange.png,blue red.png,blue.png,black right.png,84636
6994,black.png,black.png,yellow green blue.png,orange.png,orange left.png,84637
6995,red.png,green.png,red blue.png,red.png,none.png,84638
6996,green.png,yellow.png,up_and_out black yellow.png,blue.png,blue right.png,84639
6997,yellow.png,orange.png,green red.png,yellow.png,red left.png,84640
6998,red.png,green.png,green red.png,black.png,yellow right.png,84641
6999,yellow.png,green.png,yellow red.png,orange.png,yellow left.png,84642
7000,red.png,yellow.png,blue red.png,blue.png,yellow left.png,84643
7001,black.png,blue.png,orange yellow.png,blue.png,yellow right.png,84644
7002,green.png,blue.png,red blue.png,black.png,yellow left.png,84645
7003,green.png,black.png,red blue.png,red.png,green right.png,84646
7004,red.png,blue.png,black yellow yellow black.png,yellow.png,black right.png,84647
7005,blue.png,orange.png,green blue.png,blue.png,none.png,84648
7006,blue.png,yellow.png,black yellow yellow black.png,yellow.png,green right.png,84649
7007,yellow.png,blue.png,green red.png,blue.png,blue left.png,84650
7008,green.png,yellow.png,black yellow yellow black.png,yellow.png,orange right.png,84651
7009,black.png,blue.png,yellow black black yellow.png,yellow.png,orange right.png,84652
7010,red.png,orange.png,yellow blue.png,green.png,green left.png,84653
7011,yellow.png,black.png,orange blue.png,blue.png,red left.png,84654
7012,blue.png,orange.png,down black up red.png,green.png,none.png,84655
7013,blue.png,black.png,yellow black black yellow.png,yellow.png,orange left.png,84656
7014,red.png,orange.png,green red.png,yellow.png,none.png,84657
7015,black.png,green.png,orange blue.png,yellow.png,orange right.png,84658
7016,orange.png,black.png,up_and_out black yellow.png,red.png,yellow left.png,84659
7017,yellow.png,yellow.png,down black up red.png,black.png,green right.png,84660
7018,yellow.png,orange.png,green blue.png,orange.png,orange left.png,84661
7019,green.png,green.png,green yellow.png,orange.png,green right.png,84662
7020,yellow.png,green.png,yellow green blue.png,blue.png,none.png,84663
7021,yellow.png,orange.png,black yellow.png,yellow.png,orange left.png,84664
7022,blue.png,orange.png,yellow blue.png,yellow.png,red left.png,84665
7023,yellow.png,black.png,down black up red.png,yellow.png,orange left.png,84666
7024,black.png,green.png,red blue.png,blue.png,black right.png,84667
7025,yellow.png,orange.png,down black up red.png,orange.png,yellow left.png,84668
7026,red.png,yellow.png,blue red.png,blue.png,green right.png,84669
7027,red.png,yellow.png,orange yellow.png,orange.png,black left.png,84670
7028,orange.png,blue.png,green red.png,red.png,orange right.png,84671
7029,green.png,black.png,green yellow.png,blue.png,black left.png,84672
7030,green.png,orange.png,black yellow yellow black.png,green.png,yellow left.png,84673
7031,yellow.png,blue.png,orange blue.png,red.png,yellow left.png,84674
7032,green.png,red.png,yellow red.png,blue.png,yellow right.png,84675
7033,red.png,red.png,red blue.png,red.png,yellow left.png,84676
7034,yellow.png,blue.png,green red.png,black.png,blue right.png,84677
7035,orange.png,orange.png,red blue.png,yellow.png,orange left.png,84678
7036,yellow.png,black.png,yellow red.png,green.png,orange left.png,84679
7037,blue.png,red.png,green red.png,green.png,yellow right.png,84680
7038,blue.png,green.png,up_and_out black yellow.png,red.png,yellow left.png,84681
7039,red.png,black.png,red blue.png,blue.png,orange left.png,84682
7040,blue.png,yellow.png,multicolor.png,green.png,blue right.png,84683
7041,yellow.png,black.png,yellow black black yellow.png,orange.png,blue left.png,84684
7042,red.png,green.png,green blue.png,blue.png,green left.png,84685
7043,blue.png,yellow.png,green red.png,black.png,yellow left.png,84686
7044,blue.png,yellow.png,orange yellow.png,blue.png,black right.png,84687
7045,black.png,blue.png,black yellow yellow black.png,blue.png,yellow left.png,84688
7046,green.png,yellow.png,yellow green blue.png,blue.png,black left.png,84689
7047,yellow.png,orange.png,black yellow yellow black.png,red.png,none.png,84690
7048,yellow.png,blue.png,multicolor.png,blue.png,none.png,84691
7049,blue.png,yellow.png,down black up red.png,blue.png,black right.png,84692
7050,green.png,black.png,yellow green blue.png,yellow.png,black right.png,84693
7051,blue.png,orange.png,blue red.png,red.png,none.png,84694
7052,yellow.png,orange.png,green blue.png,black.png,blue left.png,84695
7053,black.png,orange.png,yellow green blue.png,green.png,green left.png,84696
7054,orange.png,green.png,orange blue.png,black.png,orange right.png,84697
7055,green.png,black.png,black yellow yellow black.png,red.png,none.png,84698
7056,red.png,blue.png,black yellow yellow black.png,black.png,none.png,84699
7057,yellow.png,blue.png,black red.png,orange.png,yellow right.png,84700
7058,yellow.png,black.png,multicolor.png,yellow.png,green right.png,84701
7059,black.png,black.png,yellow blue.png,yellow.png,orange right.png,84702
7060,black.png,blue.png,left black yellow.png,red.png,orange right.png,84703
7061,green.png,red.png,orange yellow.png,blue.png,yellow left.png,84704
7062,black.png,black.png,blue red.png,yellow.png,green right.png,84705
7063,black.png,orange.png,green yellow.png,green.png,yellow right.png,84706
7064,orange.png,black.png,black red.png,green.png,orange left.png,84707
7065,red.png,red.png,green blue.png,red.png,none.png,84708
7066,orange.png,orange.png,black yellow.png,black.png,yellow right.png,84709
7067,yellow.png,green.png,green red.png,black.png,green left.png,84710
7068,orange.png,blue.png,black yellow yellow black.png,black.png,black left.png,84711
7069,green.png,yellow.png,black red.png,green.png,orange left.png,84712
7070,black.png,orange.png,red blue.png,red.png,orange right.png,84713
7071,red.png,green.png,red blue.png,red.png,yellow left.png,84714
7072,red.png,yellow.png,down black up red.png,blue.png,blue left.png,84715
7073,green.png,orange.png,green red.png,green.png,green right.png,84716
7074,blue.png,orange.png,yellow black black yellow.png,black.png,orange left.png,84717
7075,yellow.png,green.png,green blue.png,orange.png,yellow right.png,84718
7076,red.png,black.png,black yellow yellow black.png,yellow.png,none.png,84719
7077,green.png,green.png,red blue.png,yellow.png,blue right.png,84720
7078,red.png,green.png,orange blue.png,blue.png,black left.png,84721
7079,green.png,black.png,green red.png,yellow.png,blue left.png,84722
7080,yellow.png,orange.png,left black yellow.png,green.png,yellow right.png,84723
7081,black.png,black.png,green red.png,red.png,orange left.png,84724
7082,green.png,green.png,green yellow.png,green.png,black left.png,84725
7083,red.png,orange.png,green blue.png,black.png,black right.png,84726
7084,yellow.png,orange.png,black red.png,green.png,yellow right.png,84727
7085,red.png,blue.png,black yellow yellow black.png,red.png,blue left.png,84728
7086,orange.png,black.png,blue red.png,blue.png,yellow right.png,84729
7087,blue.png,blue.png,blue red.png,red.png,black left.png,84730
7088,blue.png,yellow.png,black yellow yellow black.png,red.png,black left.png,84731
7089,yellow.png,black.png,multicolor.png,red.png,orange right.png,84732
7090,blue.png,blue.png,black yellow.png,red.png,red left.png,84733
7091,red.png,green.png,yellow green blue.png,yellow.png,green left.png,84734
7092,green.png,orange.png,green blue.png,yellow.png,blue left.png,84735
7093,orange.png,yellow.png,yellow black black yellow.png,orange.png,black right.png,84736
7094,orange.png,green.png,black red.png,orange.png,green right.png,84737
7095,yellow.png,black.png,down black up red.png,yellow.png,yellow right.png,84738
7096,blue.png,red.png,yellow black black yellow.png,blue.png,orange right.png,84739
7097,orange.png,blue.png,up_and_out black yellow.png,orange.png,black right.png,84740
7098,yellow.png,blue.png,green blue.png,green.png,green left.png,84741
7099,blue.png,orange.png,yellow red.png,yellow.png,orange left.png,84742
7100,blue.png,black.png,black red.png,green.png,blue left.png,84743
7101,red.png,green.png,left black yellow.png,yellow.png,blue left.png,84744
7102,blue.png,blue.png,orange yellow.png,black.png,green left.png,84745
7103,black.png,green.png,yellow black black yellow.png,yellow.png,black left.png,84746
7104,green.png,orange.png,multicolor.png,orange.png,black left.png,84747
7105,blue.png,red.png,blue red.png,yellow.png,yellow right.png,84748
7106,black.png,green.png,green red.png,orange.png,green left.png,84749
7107,orange.png,yellow.png,yellow black black yellow.png,red.png,black right.png,84750
7108,red.png,orange.png,up_and_out black yellow.png,yellow.png,green right.png,84751
7109,orange.png,yellow.png,blue red.png,red.png,green left.png,84752
7110,black.png,green.png,yellow blue.png,blue.png,black left.png,84753
7111,orange.png,orange.png,left black yellow.png,blue.png,blue right.png,84754
7112,orange.png,red.png,black yellow yellow black.png,black.png,black right.png,84755
7113,yellow.png,red.png,black yellow.png,black.png,blue left.png,84756
7114,red.png,green.png,red blue.png,blue.png,yellow left.png,84757
7115,red.png,green.png,green blue.png,green.png,black right.png,84758
7116,black.png,orange.png,red blue.png,red.png,black left.png,84759
7117,blue.png,yellow.png,orange yellow.png,orange.png,orange right.png,84760
7118,green.png,red.png,yellow red.png,green.png,orange right.png,84761
7119,blue.png,blue.png,blue red.png,black.png,orange right.png,84762
7120,black.png,blue.png,yellow blue.png,blue.png,black left.png,84763
7121,orange.png,red.png,multicolor.png,black.png,green left.png,84764
7122,green.png,green.png,orange yellow.png,black.png,black left.png,84765
7123,green.png,green.png,yellow blue.png,orange.png,green right.png,84766
7124,orange.png,yellow.png,yellow black black yellow.png,orange.png,blue left.png,84767
7125,red.png,red.png,green red.png,orange.png,green left.png,84768
7126,red.png,black.png,yellow red.png,black.png,orange left.png,84769
7127,yellow.png,yellow.png,orange blue.png,black.png,black right.png,84770
7128,green.png,blue.png,yellow red.png,red.png,yellow left.png,84771
7129,orange.png,yellow.png,green red.png,blue.png,black left.png,84772
7130,blue.png,green.png,left black yellow.png,red.png,green right.png,84773
7131,red.png,yellow.png,yellow black black yellow.png,red.png,black right.png,84774
7132,orange.png,black.png,green blue.png,blue.png,orange left.png,84775
7133,blue.png,yellow.png,yellow blue.png,green.png,green left.png,84776
7134,yellow.png,yellow.png,black red.png,yellow.png,blue right.png,84777
7135,yellow.png,black.png,up_and_out black yellow.png,red.png,black right.png,84778
7136,blue.png,black.png,green red.png,black.png,black left.png,84779
7137,black.png,blue.png,green yellow.png,yellow.png,black left.png,84780
7138,black.png,blue.png,green red.png,green.png,orange right.png,84781
7139,yellow.png,blue.png,yellow green blue.png,black.png,green left.png,84782
7140,blue.png,blue.png,down black up red.png,blue.png,orange left.png,84783
7141,red.png,red.png,yellow blue.png,red.png,blue right.png,84784
7142,blue.png,green.png,down black up red.png,red.png,blue right.png,84785
7143,yellow.png,red.png,yellow blue.png,black.png,orange left.png,84786
7144,black.png,yellow.png,orange yellow.png,red.png,green right.png,84787
7145,blue.png,blue.png,yellow green blue.png,green.png,orange left.png,84788
7146,black.png,red.png,green red.png,blue.png,black right.png,84789
7147,blue.png,black.png,green blue.png,black.png,blue right.png,84790
7148,orange.png,black.png,orange blue.png,black.png,yellow left.png,84791
7149,yellow.png,green.png,up_and_out black yellow.png,green.png,black right.png,84792
7150,red.png,black.png,left black yellow.png,blue.png,none.png,84793
7151,red.png,yellow.png,left black yellow.png,black.png,orange right.png,84794
7152,black.png,blue.png,yellow red.png,orange.png,none.png,84795
7153,red.png,green.png,yellow red.png,blue.png,orange left.png,84796
7154,yellow.png,black.png,left black yellow.png,yellow.png,yellow left.png,84797
7155,orange.png,red.png,yellow red.png,orange.png,none.png,84798
7156,red.png,orange.png,yellow red.png,red.png,none.png,84799
7157,green.png,black.png,green blue.png,green.png,black left.png,84800
7158,black.png,red.png,red blue.png,yellow.png,blue right.png,84801
7159,blue.png,orange.png,down black up red.png,orange.png,yellow right.png,84802
7160,red.png,green.png,black red.png,blue.png,blue left.png,84803
7161,orange.png,black.png,red blue.png,green.png,black left.png,84804
7162,black.png,green.png,multicolor.png,blue.png,yellow right.png,84805
7163,blue.png,blue.png,orange blue.png,black.png,yellow left.png,84806
7164,black.png,green.png,green blue.png,red.png,orange left.png,84807
7165,blue.png,blue.png,black red.png,green.png,blue left.png,84808
7166,green.png,orange.png,up_and_out black yellow.png,blue.png,none.png,84809
7167,black.png,orange.png,yellow blue.png,green.png,orange right.png,84810
7168,yellow.png,black.png,yellow black black yellow.png,black.png,none.png,84811
7169,red.png,black.png,orange yellow.png,orange.png,black right.png,84812
7170,red.png,orange.png,up_and_out black yellow.png,yellow.png,green left.png,84813
7171,black.png,blue.png,yellow green blue.png,orange.png,black left.png,84814
7172,green.png,black.png,black yellow yellow black.png,yellow.png,blue left.png,84815
7173,blue.png,yellow.png,yellow black black yellow.png,blue.png,yellow right.png,84816
7174,black.png,black.png,orange blue.png,orange.png,green right.png,84817
7175,yellow.png,black.png,black yellow yellow black.png,yellow.png,orange left.png,84818
7176,orange.png,blue.png,blue red.png,orange.png,yellow left.png,84819
7177,red.png,yellow.png,yellow red.png,black.png,black left.png,84820
7178,green.png,orange.png,green blue.png,orange.png,yellow right.png,84821
7179,green.png,red.png,left black yellow.png,blue.png,blue left.png,84822
7180,red.png,black.png,yellow red.png,yellow.png,yellow left.png,84823
7181,blue.png,red.png,yellow black black yellow.png,red.png,yellow left.png,84824
7182,orange.png,green.png,up_and_out black yellow.png,black.png,orange left.png,84825
7183,blue.png,black.png,green yellow.png,black.png,blue right.png,84826
7184,blue.png,red.png,yellow green blue.png,orange.png,none.png,84827
7185,green.png,orange.png,blue red.png,blue.png,blue right.png,84828
7186,orange.png,blue.png,green blue.png,red.png,black left.png,84829
7187,red.png,blue.png,down black up red.png,green.png,red left.png,84830
7188,blue.png,blue.png,down black up red.png,black.png,green left.png,84831
7189,orange.png,black.png,black yellow yellow black.png,black.png,black right.png,84832
7190,red.png,red.png,yellow green blue.png,black.png,orange left.png,84833
7191,black.png,black.png,orange yellow.png,orange.png,yellow left.png,84834
7192,orange.png,orange.png,yellow green blue.png,blue.png,orange right.png,84835
7193,yellow.png,yellow.png,green red.png,red.png,none.png,84836
7194,black.png,green.png,yellow blue.png,yellow.png,black left.png,84837
7195,red.png,red.png,green red.png,blue.png,blue left.png,84838
7196,red.png,red.png,green blue.png,blue.png,red left.png,84839
7197,blue.png,orange.png,black yellow yellow black.png,blue.png,orange right.png,84840
7198,black.png,green.png,yellow red.png,green.png,orange right.png,84841
7199,green.png,orange.png,black red.png,yellow.png,blue right.png,84842
7200,blue.png,blue.png,multicolor.png,blue.png,none.png,84843
7201,red.png,green.png,yellow green blue.png,red.png,blue left.png,84844
7202,blue.png,red.png,left black yellow.png,yellow.png,blue left.png,84845
7203,blue.png,yellow.png,orange blue.png,green.png,red left.png,84846
7204,blue.png,red.png,up_and_out black yellow.png,blue.png,blue left.png,84847
7205,yellow.png,green.png,red blue.png,green.png,blue left.png,84848
7206,yellow.png,blue.png,green yellow.png,yellow.png,red left.png,84849
7207,black.png,green.png,multicolor.png,green.png,red left.png,84850
7208,red.png,blue.png,blue red.png,blue.png,green left.png,84851
7209,orange.png,green.png,red blue.png,green.png,green right.png,84852
7210,black.png,yellow.png,down black up red.png,yellow.png,yellow right.png,84853
7211,yellow.png,orange.png,orange yellow.png,yellow.png,orange right.png,84854
7212,yellow.png,black.png,green yellow.png,green.png,black left.png,84855
7213,blue.png,orange.png,green blue.png,yellow.png,blue right.png,84856
7214,orange.png,black.png,orange yellow.png,red.png,blue right.png,84857
7215,yellow.png,red.png,green red.png,yellow.png,blue right.png,84858
7216,blue.png,blue.png,green yellow.png,green.png,black left.png,84859
7217,black.png,red.png,red blue.png,green.png,green left.png,84860
7218,red.png,orange.png,yellow red.png,black.png,yellow left.png,84861
7219,black.png,orange.png,green blue.png,yellow.png,blue right.png,84862
7220,blue.png,orange.png,black red.png,blue.png,green left.png,84863
7221,yellow.png,green.png,down black up red.png,red.png,black right.png,84864
7222,red.png,red.png,yellow black black yellow.png,red.png,blue left.png,84865
7223,blue.png,yellow.png,orange blue.png,red.png,yellow right.png,84866
7224,red.png,blue.png,green red.png,orange.png,yellow left.png,84867
7225,blue.png,blue.png,black yellow yellow black.png,green.png,green left.png,84868
7226,green.png,green.png,down black up red.png,blue.png,yellow left.png,84869
7227,green.png,red.png,up_and_out black yellow.png,black.png,orange left.png,84870
7228,black.png,red.png,green yellow.png,green.png,none.png,84871
7229,red.png,orange.png,green yellow.png,yellow.png,yellow right.png,84872
7230,blue.png,black.png,green blue.png,blue.png,yellow right.png,84873
7231,orange.png,yellow.png,blue red.png,black.png,green right.png,84874
7232,green.png,yellow.png,yellow red.png,black.png,red left.png,84875
7233,red.png,orange.png,yellow black black yellow.png,red.png,green left.png,84876
7234,green.png,green.png,up_and_out black yellow.png,orange.png,green right.png,84877
7235,blue.png,green.png,black red.png,green.png,orange left.png,84878
7236,green.png,red.png,blue red.png,red.png,orange right.png,84879
7237,red.png,red.png,blue red.png,black.png,green right.png,84880
7238,red.png,black.png,black red.png,orange.png,none.png,84881
7239,blue.png,green.png,left black yellow.png,orange.png,yellow right.png,84882
7240,yellow.png,red.png,black red.png,green.png,none.png,84883
7241,orange.png,yellow.png,yellow black black yellow.png,black.png,green right.png,84884
7242,green.png,orange.png,yellow red.png,black.png,blue left.png,84885
7243,black.png,orange.png,green blue.png,green.png,blue right.png,84886
7244,red.png,blue.png,red blue.png,blue.png,yellow left.png,84887
7245,blue.png,black.png,up_and_out black yellow.png,blue.png,none.png,84888
7246,yellow.png,black.png,yellow blue.png,orange.png,black right.png,84889
7247,black.png,yellow.png,yellow green blue.png,black.png,yellow left.png,84890
7248,yellow.png,red.png,yellow green blue.png,yellow.png,yellow left.png,84891
7249,orange.png,green.png,yellow green blue.png,orange.png,blue right.png,84892
7250,black.png,yellow.png,up_and_out black yellow.png,red.png,yellow left.png,84893
7251,green.png,orange.png,yellow red.png,red.png,none.png,84894
7252,black.png,blue.png,blue red.png,black.png,blue right.png,84895
7253,black.png,orange.png,up_and_out black yellow.png,yellow.png,black left.png,84896
7254,yellow.png,orange.png,red blue.png,black.png,yellow right.png,84897
7255,red.png,yellow.png,orange yellow.png,blue.png,yellow right.png,84898
7256,orange.png,red.png,down black up red.png,black.png,black left.png,84899
7257,orange.png,blue.png,black yellow yellow black.png,black.png,blue left.png,84900
7258,green.png,yellow.png,yellow green blue.png,blue.png,orange left.png,84901
7259,black.png,orange.png,yellow red.png,black.png,yellow right.png,84902
7260,green.png,black.png,orange yellow.png,orange.png,blue right.png,84903
7261,green.png,blue.png,left black yellow.png,red.png,black left.png,84904
7262,yellow.png,black.png,multicolor.png,black.png,red left.png,84905
7263,blue.png,green.png,left black yellow.png,green.png,green left.png,84906
7264,green.png,blue.png,down black up red.png,yellow.png,blue right.png,84907
7265,blue.png,yellow.png,multicolor.png,orange.png,orange left.png,84908
7266,yellow.png,orange.png,blue red.png,yellow.png,orange left.png,84909
7267,black.png,black.png,black yellow.png,orange.png,none.png,84910
7268,yellow.png,orange.png,green red.png,black.png,orange left.png,84911
7269,orange.png,red.png,yellow red.png,yellow.png,orange right.png,84912
7270,red.png,yellow.png,left black yellow.png,blue.png,blue left.png,84913
7271,blue.png,blue.png,yellow blue.png,black.png,yellow left.png,84914
7272,green.png,blue.png,yellow blue.png,green.png,orange right.png,84915
7273,red.png,red.png,blue red.png,yellow.png,blue right.png,84916
7274,green.png,yellow.png,yellow green blue.png,yellow.png,yellow left.png,84917
7275,red.png,red.png,orange yellow.png,yellow.png,red left.png,84918
7276,blue.png,orange.png,black red.png,green.png,black right.png,84919
7277,green.png,red.png,multicolor.png,yellow.png,black right.png,84920
7278,yellow.png,orange.png,left black yellow.png,orange.png,yellow right.png,84921
7279,blue.png,yellow.png,orange blue.png,orange.png,black left.png,84922
7280,green.png,orange.png,green red.png,orange.png,black right.png,84923
7281,green.png,yellow.png,orange yellow.png,blue.png,blue left.png,84924
7282,red.png,black.png,yellow black black yellow.png,yellow.png,green left.png,84925
7283,green.png,blue.png,green red.png,yellow.png,green left.png,84926
7284,yellow.png,green.png,red blue.png,orange.png,blue left.png,84927
7285,orange.png,blue.png,red blue.png,blue.png,black left.png,84928
7286,yellow.png,green.png,multicolor.png,orange.png,black left.png,84929
7287,yellow.png,green.png,black yellow yellow black.png,yellow.png,orange left.png,84930
7288,red.png,orange.png,yellow green blue.png,black.png,yellow right.png,84931
7289,red.png,orange.png,yellow blue.png,green.png,blue right.png,84932
7290,black.png,red.png,left black yellow.png,red.png,orange right.png,84933
7291,orange.png,red.png,left black yellow.png,yellow.png,black right.png,84934
7292,orange.png,orange.png,green blue.png,red.png,yellow left.png,84935
7293,blue.png,orange.png,yellow black black yellow.png,yellow.png,black left.png,84936
7294,orange.png,red.png,green yellow.png,red.png,orange right.png,84937
7295,yellow.png,blue.png,yellow blue.png,black.png,green left.png,84938
7296,orange.png,green.png,multicolor.png,black.png,green left.png,84939
7297,black.png,red.png,orange yellow.png,black.png,black right.png,84940
7298,green.png,orange.png,blue red.png,red.png,black right.png,84941
7299,black.png,green.png,yellow black black yellow.png,blue.png,green left.png,84942
7300,blue.png,red.png,red blue.png,blue.png,green left.png,84943
7301,green.png,red.png,left black yellow.png,blue.png,black right.png,84944
7302,orange.png,blue.png,black yellow.png,orange.png,yellow right.png,84945
7303,green.png,black.png,green red.png,red.png,none.png,84946
7304,yellow.png,green.png,orange blue.png,black.png,black right.png,84947
7305,yellow.png,orange.png,orange yellow.png,black.png,black right.png,84948
7306,orange.png,black.png,yellow green blue.png,green.png,black right.png,84949
7307,orange.png,orange.png,yellow blue.png,green.png,black left.png,84950
7308,red.png,yellow.png,black red.png,green.png,orange left.png,84951
7309,yellow.png,blue.png,red blue.png,red.png,red left.png,84952
7310,blue.png,blue.png,yellow blue.png,green.png,orange right.png,84953
7311,black.png,yellow.png,blue red.png,blue.png,orange right.png,84954
7312,orange.png,green.png,green yellow.png,red.png,none.png,84955
7313,black.png,black.png,black yellow yellow black.png,orange.png,green left.png,84956
7314,yellow.png,red.png,yellow black black yellow.png,orange.png,red left.png,84957
7315,blue.png,black.png,black yellow.png,yellow.png,yellow left.png,84958
7316,green.png,yellow.png,green yellow.png,green.png,orange right.png,84959
7317,green.png,yellow.png,red blue.png,orange.png,red left.png,84960
7318,black.png,red.png,left black yellow.png,yellow.png,black right.png,84961
7319,green.png,green.png,blue red.png,black.png,none.png,84962
7320,yellow.png,red.png,up_and_out black yellow.png,green.png,red left.png,84963
7321,orange.png,green.png,yellow green blue.png,yellow.png,green right.png,84964
7322,red.png,red.png,orange yellow.png,orange.png,green right.png,84965
7323,yellow.png,yellow.png,yellow black black yellow.png,red.png,blue right.png,84966
7324,black.png,orange.png,green blue.png,black.png,green right.png,84967
7325,yellow.png,green.png,black yellow yellow black.png,orange.png,black right.png,84968
7326,black.png,red.png,black yellow.png,orange.png,none.png,84969
7327,blue.png,green.png,red blue.png,red.png,green right.png,84970
7328,blue.png,blue.png,yellow black black yellow.png,red.png,orange left.png,84971
7329,blue.png,orange.png,black red.png,black.png,green left.png,84972
7330,red.png,orange.png,yellow red.png,black.png,red left.png,84973
7331,yellow.png,orange.png,yellow black black yellow.png,red.png,black right.png,84974
7332,red.png,black.png,green yellow.png,green.png,yellow right.png,84975
7333,blue.png,black.png,blue red.png,yellow.png,black left.png,84976
7334,yellow.png,black.png,orange blue.png,yellow.png,black left.png,84977
7335,orange.png,yellow.png,black yellow yellow black.png,red.png,orange right.png,84978
7336,blue.png,orange.png,green red.png,yellow.png,black right.png,84979
7337,orange.png,blue.png,black yellow.png,yellow.png,black left.png,84980
7338,orange.png,red.png,green red.png,blue.png,orange left.png,84981
7339,red.png,orange.png,multicolor.png,orange.png,orange left.png,84982
7340,red.png,orange.png,green yellow.png,orange.png,green right.png,84983
7341,black.png,green.png,up_and_out black yellow.png,orange.png,yellow left.png,84984
7342,black.png,red.png,green red.png,green.png,orange left.png,84985
7343,red.png,black.png,green red.png,blue.png,blue right.png,84986
7344,green.png,blue.png,black yellow yellow black.png,yellow.png,green left.png,84987
7345,blue.png,green.png,black yellow yellow black.png,yellow.png,blue right.png,84988
7346,orange.png,orange.png,orange blue.png,green.png,blue right.png,84989
7347,green.png,red.png,yellow red.png,red.png,black left.png,84990
7348,black.png,yellow.png,multicolor.png,black.png,blue left.png,84991
7349,orange.png,red.png,down black up red.png,yellow.png,blue right.png,84992
7350,blue.png,red.png,yellow green blue.png,yellow.png,orange left.png,84993
7351,black.png,blue.png,black yellow.png,green.png,blue left.png,84994
7352,black.png,blue.png,up_and_out black yellow.png,black.png,blue left.png,84995
7353,black.png,black.png,multicolor.png,green.png,orange left.png,84996
7354,blue.png,yellow.png,orange yellow.png,red.png,green left.png,84997
7355,red.png,blue.png,orange blue.png,red.png,yellow right.png,84998
7356,green.png,orange.png,yellow red.png,black.png,black left.png,84999
7357,red.png,orange.png,left black yellow.png,yellow.png,blue right.png,85000
7358,green.png,black.png,green red.png,red.png,black left.png,85001
7359,yellow.png,orange.png,yellow red.png,yellow.png,yellow left.png,85002
7360,yellow.png,black.png,red blue.png,yellow.png,yellow left.png,85003
7361,black.png,blue.png,yellow red.png,orange.png,orange left.png,85004
7362,yellow.png,orange.png,yellow blue.png,red.png,black left.png,85005
7363,orange.png,black.png,black yellow yellow black.png,green.png,green right.png,85006
7364,green.png,orange.png,red blue.png,green.png,yellow right.png,85007
7365,green.png,black.png,up_and_out black yellow.png,green.png,none.png,85008
7366,yellow.png,orange.png,up_and_out black yellow.png,green.png,yellow left.png,85009
7367,blue.png,red.png,left black yellow.png,blue.png,green right.png,85010
7368,yellow.png,orange.png,yellow green blue.png,blue.png,orange right.png,85011
7369,green.png,orange.png,orange yellow.png,blue.png,blue right.png,85012
7370,yellow.png,blue.png,black red.png,yellow.png,blue left.png,85013
7371,green.png,yellow.png,black yellow yellow black.png,green.png,red left.png,85014
7372,orange.png,black.png,orange blue.png,red.png,blue right.png,85015
7373,red.png,red.png,yellow blue.png,green.png,black right.png,85016
7374,red.png,yellow.png,red blue.png,black.png,orange right.png,85017
7375,orange.png,red.png,green red.png,black.png,black left.png,85018
7376,black.png,orange.png,green red.png,blue.png,green left.png,85019
7377,red.png,orange.png,left black yellow.png,yellow.png,orange right.png,85020
